0.0,2.0,7.0,1.0,0.349986775672
2.0,3.0,1.0,4.0,0.349539584103
1.0,3.0,5.0,1.0,0.323959865045
1.0,4.0,2.0,3.0,0.37342596071
0.0,0.0,7.0,3.0,0.378729954184
2.0,1.0,1.0,6.0,0.402342687815
1.0,2.0,2.0,5.0,0.423109297367
3.0,3.0,4.0,0.0,0.288577168791
2.0,7.0,1.0,0.0,0.295767041416
2.0,0.0,6.0,2.0,0.320149069836
1.0,0.0,2.0,7.0,0.430876181462
3.0,1.0,4.0,2.0,0.307082681557
2.0,5.0,1.0,2.0,0.315157221609
2.0,2.0,6.0,0.0,0.301986212831
1.0,1.0,8.0,0.0,0.306183865557
0.0,10.0,0.0,0.0,0.407115271876
2.0,3.0,0.0,5.0,0.391249901677
4.0,0.0,0.0,6.0,0.304576109194
1.0,6.0,3.0,0.0,0.306824026313
2.0,1.0,0.0,7.0,0.440525605263
4.0,2.0,0.0,4.0,0.28493009497
1.0,4.0,3.0,2.0,0.342469906211
4.0,4.0,0.0,2.0,0.281687382992
2.0,7.0,0.0,1.0,0.309851276306
1.0,2.0,3.0,4.0,0.400228139626
4.0,6.0,0.0,0.0,0.26479150562
2.0,5.0,0.0,3.0,0.316348097093
1.0,0.0,3.0,6.0,0.424482615991
3.0,1.0,5.0,1.0,0.305394681512
0.0,3.0,1.0,6.0,0.426153714098
3.0,4.0,2.0,1.0,0.298124532146
5.0,0.0,5.0,0.0,0.27100671967
2.0,0.0,7.0,1.0,0.317322583597
1.0,3.0,4.0,2.0,0.340581974578
0.0,7.0,1.0,2.0,0.393525350582
1.0,8.0,0.0,1.0,0.310621792268
3.0,0.0,2.0,5.0,0.324387255263
0.0,2.0,6.0,2.0,0.369822944366
0.0,5.0,0.0,5.0,0.451093041352
4.0,2.0,1.0,3.0,0.299375107552
3.0,2.0,3.0,2.0,0.309836431492
5.0,1.0,3.0,1.0,0.28748389209
6.0,2.0,0.0,2.0,0.282892392836
7.0,1.0,2.0,0.0,0.266189965851
1.0,0.0,0.0,9.0,0.454228278502
8.0,0.0,1.0,1.0,0.276143317973
6.0,0.0,3.0,1.0,0.282321316681
8.0,0.0,2.0,0.0,0.257890018038
9.0,1.0,0.0,0.0,0.26331676178
0.0,1.0,1.0,8.0,0.434099871831
7.0,1.0,1.0,1.0,0.283985573461
4.0,2.0,2.0,2.0,0.290352439924
1.0,4.0,1.0,4.0,0.40575145061
2.0,3.0,2.0,3.0,0.324224765096
5.0,3.0,0.0,2.0,0.283006016671
1.0,6.0,0.0,3.0,0.390425057671
1.0,1.0,7.0,1.0,0.316687248652
0.0,2.0,5.0,3.0,0.37560950964
2.0,1.0,3.0,4.0,0.353298685847
0.0,9.0,1.0,0.0,0.327111320999
1.0,2.0,0.0,7.0,0.451060376925
3.0,1.0,6.0,0.0,0.292537684133
2.0,2.0,4.0,2.0,0.323149998789
4.0,1.0,4.0,1.0,0.287041777657
2.0,5.0,3.0,0.0,0.294915718121
0.0,3.0,2.0,5.0,0.42398243944
3.0,6.0,1.0,0.0,0.278520794683
0.0,1.0,2.0,7.0,0.433221963599
3.0,4.0,1.0,2.0,0.301933477558
0.0,7.0,2.0,1.0,0.368222338385
3.0,2.0,1.0,4.0,0.31885027171
0.0,5.0,2.0,3.0,0.393473664229
3.0,0.0,1.0,6.0,0.359235115264
0.0,2.0,4.0,4.0,0.392093187562
0.0,0.0,4.0,6.0,0.426759060207
0.0,0.0,9.0,1.0,0.352328204375
0.0,6.0,4.0,0.0,0.325526896148
2.0,0.0,8.0,0.0,0.306825953546
0.0,4.0,4.0,2.0,0.368222338385
3.0,6.0,0.0,1.0,0.282823724117
0.0,3.0,3.0,4.0,0.39880343423
2.0,2.0,5.0,1.0,0.320279269076
3.0,4.0,0.0,3.0,0.302708252339
0.0,1.0,3.0,6.0,0.4303163045
2.0,0.0,5.0,3.0,0.328587326224
1.0,3.0,6.0,0.0,0.309528647984
3.0,2.0,0.0,5.0,0.319848661043
0.0,7.0,3.0,0.0,0.327769649883
1.0,1.0,6.0,2.0,0.338877798709
3.0,0.0,0.0,7.0,0.394410420552
0.0,5.0,3.0,2.0,0.371420368194
4.0,0.0,3.0,3.0,0.292509961757
5.0,3.0,1.0,1.0,0.289257708425
4.0,2.0,3.0,1.0,0.287253905442
0.0,0.0,10.0,0.0,0.330121231053
5.0,1.0,1.0,3.0,0.295759360492
6.0,2.0,2.0,0.0,0.266639304206
7.0,1.0,0.0,2.0,0.282892392836
6.0,0.0,2.0,2.0,0.285357419479
7.0,3.0,0.0,0.0,0.26331676178
0.0,4.0,5.0,1.0,0.34931829432
0.0,1.0,0.0,9.0,0.451651906884
2.0,0.0,4.0,4.0,0.352065667627
0.0,0.0,8.0,2.0,0.358017144067
1.0,4.0,0.0,5.0,0.451595266023
0.0,0.0,5.0,5.0,0.408613171042
0.0,2.0,8.0,0.0,0.327779802351
2.0,4.0,4.0,0.0,0.297639572966
2.0,3.0,3.0,2.0,0.316620517636
4.0,0.0,2.0,4.0,0.298518607004
1.0,6.0,1.0,2.0,0.340174116475
2.0,1.0,2.0,5.0,0.377237560147
5.0,1.0,0.0,4.0,0.284153624483
0.0,9.0,0.0,1.0,0.416948633719
4.0,4.0,2.0,0.0,0.272378633385
1.0,2.0,1.0,6.0,0.42644324077
4.0,1.0,5.0,0.0,0.272723538958
2.0,5.0,2.0,1.0,0.311300711281
5.0,5.0,0.0,0.0,0.264654164557
4.0,1.0,2.0,3.0,0.294790660078
0.0,1.0,9.0,0.0,0.330554588059
4.0,3.0,2.0,1.0,0.287677822366
0.0,0.0,0.0,10.0,0.451639340984
7.0,0.0,1.0,2.0,0.287245918672
7.0,2.0,1.0,0.0,0.266303344536
4.0,0.0,4.0,2.0,0.2895969528
2.0,3.0,4.0,1.0,0.313551810927
4.0,2.0,4.0,0.0,0.271925831911
2.0,1.0,4.0,3.0,0.327830400417
1.0,2.0,7.0,0.0,0.307111959917
1.0,0.0,7.0,2.0,0.341802999731
0.0,3.0,5.0,2.0,0.369174857038
3.0,1.0,1.0,5.0,0.324135209056
1.0,7.0,0.0,2.0,0.334463440286
0.0,8.0,1.0,1.0,0.384135694965
2.0,0.0,3.0,5.0,0.375222037015
0.0,6.0,2.0,2.0,0.384123129066
5.0,0.0,1.0,4.0,0.295911684453
2.0,8.0,0.0,0.0,0.292355053125
1.0,3.0,0.0,6.0,0.449364704738
3.0,5.0,1.0,1.0,0.295064783039
0.0,2.0,2.0,6.0,0.425326951269
2.0,4.0,3.0,1.0,0.31138764563
5.0,4.0,1.0,0.0,0.272246696074
3.0,0.0,6.0,1.0,0.30592765418
6.0,1.0,3.0,0.0,0.267309688854
0.0,5.0,4.0,1.0,0.349786658654
0.0,0.0,1.0,9.0,0.434069176975
9.0,0.0,0.0,1.0,0.28393016545
2.0,0.0,0.0,8.0,0.447631506223
0.0,1.0,4.0,5.0,0.420013780723
5.0,2.0,0.0,3.0,0.283789249375
6.0,0.0,4.0,0.0,0.266649845922
0.0,3.0,4.0,3.0,0.380065507514
5.0,0.0,0.0,5.0,0.285658288804
5.0,4.0,0.0,1.0,0.281343957538
3.0,0.0,7.0,0.0,0.294688445691
4.0,0.0,5.0,1.0,0.287708587292
6.0,1.0,2.0,1.0,0.282636983262
0.0,5.0,5.0,0.0,0.325526896148
9.0,0.0,1.0,0.0,0.257763180708
0.0,1.0,5.0,4.0,0.389829675273
3.0,3.0,1.0,3.0,0.314737011818
1.0,5.0,0.0,4.0,0.429759399005
2.0,2.0,3.0,3.0,0.326650779169
0.0,4.0,2.0,4.0,0.411353321451
5.0,2.0,1.0,2.0,0.290948952184
4.0,1.0,3.0,2.0,0.289609396939
0.0,1.0,8.0,1.0,0.357548779734
4.0,3.0,3.0,0.0,0.272700621721
7.0,0.0,0.0,3.0,0.28393016545
7.0,2.0,0.0,1.0,0.28031313711
0.0,2.0,0.0,8.0,0.45168260174
2.0,3.0,5.0,0.0,0.298364138745
0.0,2.0,3.0,5.0,0.41976205185
2.0,4.0,2.0,2.0,0.315870734259
3.0,7.0,0.0,0.0,0.266271187757
1.0,1.0,1.0,7.0,0.430559158202
2.0,1.0,5.0,2.0,0.326549384496
2.0,6.0,2.0,0.0,0.294229709336
0.0,0.0,3.0,7.0,0.431659631468
1.0,3.0,1.0,5.0,0.424958794637
3.0,5.0,0.0,2.0,0.285170432196
2.0,0.0,2.0,6.0,0.403882641032
0.0,6.0,3.0,1.0,0.364980150722
1.0,5.0,1.0,3.0,0.379944057995
3.0,3.0,0.0,4.0,0.30990623564
1.0,2.0,6.0,1.0,0.320541249821
0.0,8.0,0.0,2.0,0.417812306624
0.0,4.0,3.0,3.0,0.388410891838
2.0,2.0,2.0,4.0,0.351240649662
3.0,1.0,0.0,6.0,0.372111291243
1.0,7.0,1.0,1.0,0.315523246774
1.0,0.0,6.0,3.0,0.364754183671
